Romn_Strand-Pagarna.445	Romn_Strand-Pagarna.445.7	S	SB IV	
Romn_Strand-Pagarna.457	Romn_Strand-Pagarna.457.14	S	SB MD IV	
Romn_Strand-Pagarna.462	Romn_Strand-Pagarna.462.8	S	SB IV	
Wiki_Asterix.14	Wiki_Asterix.14.8	S	IV	SB
Wiki_Asterix.25	Wiki_Asterix.25.29	S	IV	SB
Wiki_Asterix.27	Wiki_Asterix.27.1	S	SB IV	
Wiki_Asterix.28	Wiki_Asterix.28.3	S	SB IV	
Wiki_Asterix.40	Wiki_Asterix.40.9	S	MD OO	SB HD
Wiki_Asterix.44	Wiki_Asterix.44.12	S	MD SP	HD SB
Wiki_Asterix.47	Wiki_Asterix.47.17	S	IV	SB
Wiki_Asterix.79	Wiki_Asterix.79.7	S	SB MD IV	
Wiki_Asterix.82	Wiki_Asterix.82.6	S	SB IV	
Wiki_Asterix.90	Wiki_Asterix.90.8	S	MD IV	SB
Wiki_Hastighetsmatare.8	Wiki_Hastighetsmatare.8.16	S	IV	HD SB
Wiki_HarryPotter.34	Wiki_HarryPotter.34.9	S	PL OA MD	HD
Wiki_HarryPotter.35	Wiki_HarryPotter.35.4	S	SB SP	HD
Wiki_HarryPotter.97	Wiki_HarryPotter.97.1	S	MD SB SP	
Wiki_HarryPotter.113	Wiki_HarryPotter.113.11	S	SB MD IV	
Wiki_HarryPotter.113	Wiki_HarryPotter.113.5	S	SB IV	
Wiki_HarryPotter.115	Wiki_HarryPotter.115.6	S	SB IV	
Wiki_HarryPotter.117	Wiki_HarryPotter.117.3	S	SB MD IV	
Wiki_Saganomringenfilm.8	Wiki_Saganomringenfilm.8.8	S	SB MD	HD
Wiki_Saganomringenfilm.8	Wiki_Saganomringenfilm.8.10	S	SB OA	HD
Wiki_Saganomringenfilm.24	Wiki_Saganomringenfilm.24.4	S	IV	SB
Wiki_Saganomringenfilm.53	Wiki_Saganomringenfilm.53.4	S	SB IV	
Wiki_Saganomringenfilm.56	Wiki_Saganomringenfilm.56.4	S	SB IV	MD
Wiki_Saganomringenfilm.63	Wiki_Saganomringenfilm.63.8	S	IV	SB HD
Wiki_Semester.14	Wiki_Semester.14.4	S	SB MD	HD
Wiki_VascodaGama.16	Wiki_VascodaGama.16.22	S	SB IV	
Wiki_VascodaGama.23	Wiki_VascodaGama.23.23	S	SB IV	
Wiki_VascodaGama.23	Wiki_VascodaGama.23.22	S	IV	SB
Wiki_VascodaGama.25	Wiki_VascodaGama.25.10	S	RA IV DF	HD SB
Wiki_VascodaGama.26	Wiki_VascodaGama.26.19	S	IV	SB
Wiki_VascodaGama.26	Wiki_VascodaGama.26.14	S	IV	SB
Wiki_VascodaGama.30	Wiki_VascodaGama.30.4	S	SB IV	
Wiki_VascodaGama.33	Wiki_VascodaGama.33.18	S	IV	SB HD RA
Wiki_VascodaGama.48	Wiki_VascodaGama.48.6	S	SB IV	
Wiki_VascodaGama.56	Wiki_VascodaGama.56.23	S	SB IV	
Wiki_VascodaGama.70	Wiki_VascodaGama.70.13	S	SB IV	MD
Wiki_VascodaGama.74	Wiki_VascodaGama.74.3	S	SB IV	
Wiki_Symaskin.6	Wiki_Symaskin.6.12	S	IV	SB MD HD
Wiki_Symaskin.15	Wiki_Symaskin.15.11	S	SP	HD SB
Wiki_Symaskin.19	Wiki_Symaskin.19.18	S	SB	MD HD
Wiki_Symaskin.37	Wiki_Symaskin.37.25	S	MD IV	SB
Wiki_Symaskin.45	Wiki_Symaskin.45.13	S	MD IV	SB
Wiki_Symaskin.57	Wiki_Symaskin.57.14	S	MD MD IV	SB
Wiki_Vader.16	Wiki_Vader.16.11	S	IV	MD HD SB
Wiki_Vader.33	Wiki_Vader.33.9	S	MD OA	SB HD
Wiki_Vader.47	Wiki_Vader.47.4	S	RA SB	
Wiki_Vader.130	Wiki_Vader.130.4	S	SB IV	MD
Wiki_Vader.156	Wiki_Vader.156.24	S	IV	SB
Wiki_Vader.156	Wiki_Vader.156.22	S	IV	SB
Wiki_Vader.177	Wiki_Vader.177.7	S	SB IV	
Wiki_Vader.182	Wiki_Vader.182.9	S	SB IV	
Wiki_Vader.192	Wiki_Vader.192.11	S	SB IV	MD
Wiki_Vader.194	Wiki_Vader.194.19	S	IV	SB
Wiki_AlexanderFleming.16	Wiki_AlexanderFleming.16.7	S	SB IV	MD
Wiki_AlexanderFleming.16	Wiki_AlexanderFleming.16.2	S	SB IV	
Wiki_AlexanderFleming.20	Wiki_AlexanderFleming.20.14	S	SB IV	
Wiki_AlexanderFleming.22	Wiki_AlexanderFleming.22.nt.18	S	SB MD	OO PL MD HD MD
Wiki_MiominMio.12	Wiki_MiominMio.12.3	S	SB MD IV	
Wiki_MiominMio.21	Wiki_MiominMio.21.4	S	SB IV	
Wiki_MiominMio.26	Wiki_MiominMio.26.2	S	SP	SB HD
Wiki_MiominMio.82	Wiki_MiominMio.82.5	S	SP	HD SB
Wiki_MiominMio.100	Wiki_MiominMio.100.8	S	IV	SB HD
Wiki_MiominMio.159	Wiki_MiominMio.159.6	S	SB MD IV	
Wiki_MiominMio.165	Wiki_MiominMio.165.4	S	MD MD	HD SB
Wiki_Jonssonligan.22	Wiki_Jonssonligan.22.17	S	SB IV	
Wiki_Jonssonligan.30	Wiki_Jonssonligan.30.3	S	RA IV	HD SB
Wiki_Jonssonligan.31	Wiki_Jonssonligan.31.6	S	RA SB	HD OO
Wiki_Jonssonligan.38	Wiki_Jonssonligan.38.10	S	SB MD	HD MD
Wiki_Sverigesriksdag.73	Wiki_Sverigesriksdag.73.12	S	MD MD	SB HD
Wiki_Sverigesriksdag.79	Wiki_Sverigesriksdag.79.9	S	IV	SB MD HD
Eupa_00-01-17.413	Eupa_00-01-17.413.30	SuP	MD OO	
Eupa_00-01-17.491	Eupa_00-01-17.491.26	SuP	OO	HD
Arbt_Hardkritik.13	Arbt_Hardkritik.13.nt.5	SuP	MD OO	
Arbt_Ariel.19	Arbt_Ariel.19.4	SuP	OO	HD
Arbt_Smutsigvalkampanj.10	Arbt_Smutsigvalkampanj.10.nt.15	SuP	OO	HD
Regr_254797.6	Regr_254797.6.16	SuP	OO	PH
Regr_254797.17	Regr_254797.17.12	SuP	OO	HD
Romn_Bjelvehammar-TageBengtsson.201	Romn_Bjelvehammar-TageBengtsson.201.14	SuP	DF MD OO	HD
Wiki_VascodaGama.4	Wiki_VascodaGama.4.38	SuP	PH OO	
Wiki_Vader.178	Wiki_Vader.178.20	SuP	OO	HD
Wiki_Sverigesriksdag.82	Wiki_Sverigesriksdag.82.10	SuP	OO	HD
Blog_160886-11338497.1a	Blog_160886-11338497.1.5	VP	PL RA	SB HD
Blog_13263-1216693.2	Blog_13263-1216693.2.10	VP	IV	HD
Blog_265827-14454804.7	Blog_265827-14454804.7.11	VP	OO	SB HD
Blog_5089-9240616.37	Blog_5089-9240616.37.13	VP	MD MD	MD SB HD OO
Blog_54523-6490319.2	Blog_54523-6490319.2.54	VP	MD RA	HD
Eupa_00-01-17.270	Eupa_00-01-17.270.21	VP	RA	HD SB
Eupa_00-01-17.362	Eupa_00-01-17.362.nt.18	VP	OO	HD
Eupa_00-01-17.536	Eupa_00-01-17.536.11	VP	MD OA	HD
Eupa_00-01-17.552	Eupa_00-01-17.552.14	VP	MD MD OO	HD
Eupa_00-01-17.616	Eupa_00-01-17.616.16	VP	MD MD OO	SB HD
Eupa_00-01-17.706	Eupa_00-01-17.706.21	VP	MD	OO HD
Eupa_00-01-17.708	Eupa_00-01-17.708.31	VP	MD OO MD	SB
Eupa_00-01-17.710	Eupa_00-01-17.710.6	VP	IV	SB HD
Eupa_00-01-17.714	Eupa_00-01-17.714.23	VP	MD MD	HD OO
Arbt_Rwanda.18	Arbt_Rwanda.18.nt.2	VP	MD MD OO MD	
Regr_254797.17	Regr_254797.17.5	VP	OO MD	SB HD
Romn_Lundqvist-Ingentobak.43	Romn_Lundqvist-Ingentobak.43.3	VP	IV	SB
Romn_Lundqvist-Ingentobak.53	Romn_Lundqvist-Ingentobak.53.9	VP	MD MD	OO SB HD
Romn_Lundqvist-Ingentobak.210	Romn_Lundqvist-Ingentobak.210.2	VP	IV	SB
Romn_Strand-Pagarna.429	Romn_Strand-Pagarna.429.11	VP	IV	HD SB
Romn_Strand-Pagarna.429	Romn_Strand-Pagarna.429.10	VP	OA	HD SB
Wiki_Semester.3	Wiki_Semester.3.15	VP	OO	SB HD
Wiki_VascodaGama.25	Wiki_VascodaGama.25.14	VP	RA	OO HD SB
Wiki_Symaskin.58	Wiki_Symaskin.58.11	VP	MD	HD SB
Wiki_Jonssonligan.30	Wiki_Jonssonligan.30.10	VP	ES	SB HD
